job_url;job_name;job_company;job_technologies_stack;job_description;publication_date;workplace_location;has_been_updated;salary_lower_bound;salary_upper_bound;cutoff_date
https://www.tecnoempleo.com/programador-java-spring-jasper-reports-hibrido/java-spring-java-reports/rf-b0f7147f42fb33841b4e;;Krell Consulting & Training;['Java', 'spring', 'Java reports'];Nos encontramos en la búsqueda de un/a programador/a para trabajar con importante cliente en contratación inicial con KRELL.DESCRIPCIONProgramador/a con 3 años de ...;02/08/2024;Híbrido;;;;2024-08-04
https://www.tecnoempleo.com/arquitecto-microservicios-remoto/microservicios-java-spring-boot-swagger/rf-8f6f188ed24ff3ed0a4a;;CAS TRAINING;['microservicios', 'JAVA', 'spring boot'];CAS Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, selecciona a Arquitecto/a Microservicios para ...;02/08/2024;remoto;;42000;48000;2024-08-04
https://www.tecnoempleo.com/programador-net-core-oracle-sql-server-hibrido/sql-oracle-net-core-pl-sql/rf-7b171d33d21473357342;;Grupo NS;['SQL', 'oracle', '.Net Core'];Desde Grupo NS precisamos incorporar varios perfiles con experiencia en .net core, para un proyecto en modalidad híbrida en Madrid.SkillsNet Core o .NET6 y framework .NET...;02/08/2024;Híbrido;;;;2024-08-04
https://www.tecnoempleo.com/programador-java-python-aws-ingles-alto-remoto/java-python-aws/rf-4a991dfb92e9a309a046;;Grupo NS;['java', 'python', 'AWS'];Desde Grupo NS estamos seleccionado perfiles con experiencia en desarrollo Java/Python/aws para un proyecto 100% remotoImprescindible tener expeirencia de al menos 3 años ...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/analista-programador-proc-tuxedo-remoto/java-sql-proc-shellscripting-shell/rf-f4d41f36222d63f48344;;Grupo NS;['java', 'SQL', 'ProC'];En Grupo NS estamos seleccionando, para un importante proyecto 100% en remoto ubicado en Valladolid, desde Analistas hasta Programadores con experiencia en C, ProC, Tuxedo, ...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/architect-aws-engineer-hibrido/aws-lambdas/rf-d1d819b63257b3c28d45;;CAS TRAINING;['aws', 'lambdas'];Cas Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, selecciona a un Architect | AWS | Engineer para ...;02/08/2024;Híbrido;;42000;45000;2024-08-04
https://www.tecnoempleo.com/cmdb-data-quality-manager-hibrido/cmdb-itil-servicenow/rf-035b1f72e27123d72f46;;CAS TRAINING;['CMDB', 'ITIL', 'ServiceNow'];Cas Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, selecciona a un CMDB Data Quality Manager para ...;02/08/2024;Híbrido;;39000;42000;2024-08-04
https://www.tecnoempleo.com/programador-python-remoto/python-aws/rf-5ee711a7b2df032cc642;;CAS TRAINING;['python', 'aws'];CAS Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, selecciona a Programador/a Python para formar ...;02/08/2024;remoto;;33000;36000;2024-08-04
https://www.tecnoempleo.com/analista-fraude-medios-pago-24x7-presencial/host/rf-f66f10c26269a33d9d4c;;CAS TRAINING;['host'];Cas Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, selecciona a un Analista de fraude medios de ...;02/08/2024;;;16000;18000;2024-08-04
https://www.tecnoempleo.com/data-engineer-remoto-remoto/neo4j-java-etl/rf-2341163c0245239abd4a;;PSS;['Neo4J', 'Java', 'ETL'];¿Te apetece formar parte de una compañía en pleno crecimiento? ¿Y trabajar rodeado del mejor TALENTO en proyectos realmente innovadores? En PSS es posible y nos gustaría ...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/programador-oracle-getnet-incidental-remoto/oracle-etl-pl-sql/rf-9acb16cf8281c371b341;;CAS TRAINING;['oracle', 'ETL', 'PL/SQL'];Cas Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, selecciona a un  Programador Oracle Getnet (...;02/08/2024;remoto;;39000;42000;2024-08-04
https://www.tecnoempleo.com/analista-funcional-host-banca-seguros-teletrabajo-/host-cobol-cics-db2/rf-8a661355a2fb33ad304f;;Grupo NS;['host', 'Cobol', 'Cics'];En Grupo NS seleccionamos un perfil Analista Funcional Host con experiencia de al menos 3 años en el sector bancario y/o segurosModalidad proyecto: TeletrabajoTecnologí...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/arquitecto-data-cloud-madrid/kafka-apache-hbase-phoenix-hive/rf-d9af1473d256e386d74b;;CAS TRAINING;['Kafka', 'Apache HBASE', 'Phoenix'];CAS Training selecciona a un arquitecto con experiencia en la revisión de la arquitectura definida para una plataforma de analítica de datos, y proponer alternativas de ...;02/08/2024;;;45000;60000;2024-08-04
https://www.tecnoempleo.com/desarrollador-fullstack-javaingles-avanzado-remoto/java-angular-springboot/rf-856a1b0222f9c3bc4d41;;Grupo NS;['java', 'angular', 'SPRINGBOOT'];Desde Grupo NS estamos seleccionando perfiles FullStack para trabajar en un proyecto 100% remoto con experiencia en las siguientes tecnologías:* Java* Spring (Spring Boot...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/analista-programador-java-microservicios-tibco-rem/java-tibco-microservici/rf-6b5a163c5236335d7047;;Grupo NS;['java', 'tibco', 'microservicios'];Desde Grupo NS precisamos incorporar un perfil analista Programador con experiencia en Java y microserviciosEs necesario tener conocimientos en TIBCO Business work 5.x y ...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/data-engineer-azure-databricks-remoto/python-azure-pyspark-datatafactory/rf-fe69143a320733090e43;;Grupo NS;['python', 'azure', 'pyspark'];Desde Grupo NS precisamos incorporar un Data Engineer con experiencia en Azure.Modalidad del proyecto: RemotoSkills- Azure- Datatafactory- Azure Datalake- ...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/administrador-office-365-teletrabajo-madrid/office-office-365-sharepoint/rf-b08a1bb142dca376584e;;PSS;['office', 'Office 365', 'SharePoint'];¿Te gustaría unirte a un departamento formado por personas apasionadas por el mundo de la tecnología? ¿Eres un experto en asumir nuevos retos, y seguir formándote en tu ...;02/08/2024;;;;;2024-08-04
https://www.tecnoempleo.com/programador-xamarin-remoto/xamarin-ios/rf-8b7318f02251e306ce48;;CAS TRAINING;['xamarin', 'ios'];CAS Training selecciona a dos programadores con al menos 4 años de experiencia en xamarin con inglés alto para proyecto remoto...;02/08/2024;remoto;;30000;39000;2024-08-04
https://www.tecnoempleo.com/programador-host-remoto/host-cobol/rf-3ae216f2d24f13c06747;;CAS TRAINING;['host', 'cobol'];Cas Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, selecciona a un Programador/a Host para un ...;02/08/2024;remoto;;30000;33000;2024-08-04
https://www.tecnoempleo.com/nodejs-angular-senior-developer-remoto/node-mongo-angular/rf-5da61d0ff2e803e05a4b;;Grupo Sermicro;['NODE', 'MONGO', 'Angular'];At DIMÁTICA, a company recognised as a Microsoft GOLD PARTNER, we specialise in software design, development and maintenance solutions in multiplatform environments.We are ...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/technical-manager-remoto/sandbox-open-id-connect-oauth/rf-67f21d4ac22c13457f47;;CAS TRAINING;['Sandbox', 'OPEN ID CONNECT', 'OAUTH'];Cas Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, selecciona a un Technical Manager para un ...;02/08/2024;remoto;;42000;45000;2024-08-04
https://www.tecnoempleo.com/project-leader-remoto/aws-red-hat/rf-4ff41550529e835a5547;;CAS TRAINING;['aws', 'red hat'];Capacidades técnicas recomendadas:        Conocimientos en arquitecturas de microservicios y nube (AWS)        Conocimientos de criptografía para proteger los datos en tr...;02/08/2024;remoto;;16000;39000;2024-08-04
https://www.tecnoempleo.com/administrador-elk-hibrido/elk-elastic-kibana/rf-6ebb1c7de25043cd2844;;Tuyú Technology;['elk', 'Elastic', 'Kibana'];Hola!¿Quieres crecer profesionalmente? ¿Buscas nuevos retos a nivel profesional? ¡Te estamos buscando!En TUYÚ Technology, buscamos perfiles ELK (Elastic Stack) con al ...;02/08/2024;Híbrido;;36000;39000;2024-08-04
https://www.tecnoempleo.com/tech-manager-remoto/oidc-sandbox-oauth/rf-fa8919be5205037a8c49;;CAS TRAINING;['OIDC', 'SANDBOX', 'OAUTH'];- C1 ENGLISH LEVEL  -PROGRAM MANAGEMENT -OIDC OPEN ID CONNECT -OAUTH 2.0 - SANDBOX -FIDO Skill Nivel Tipo de Necesidad    Seleccione el registro para la acción: ...;02/08/2024;remoto;;21000;42000;2024-08-04
https://www.tecnoempleo.com/analista-programador-oracle-remoto/oracle-pl-sql/rf-54881ac4e2ab73639c4e;;CAS TRAINING;['oracle', 'PL/SQL'];Cas Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, selecciona a un Analista programador/a Oracle ...;02/08/2024;remoto;;24000;27000;2024-08-04
https://www.tecnoempleo.com/back-end-developer-hibrido/c-sql/rf-a036174682f0337d8b4c;;Green Eagle Solutions S.L.;['C#', 'SQL'];Green Eagle Solutions is a rapidly growing tech company for the renewable energy sector🌱⚡️. Accelerating the green energy transition by enabling fully autonomous ...;02/08/2024;Híbrido;;45000;60000;2024-08-04
https://www.tecnoempleo.com/arquitecto-tecnico-funcional-host-remoto/host-cobol-db2/rf-f38b1617f2dc73935544;;CAS TRAINING;['host', 'Cobol', 'DB2'];Conocimientos imprescindibles (tecnología): Host (Cobol, DB2, JCL´s, IMS) Conocimientos deseables (tecnología):Analisis funcional, conocimientos funcionales en Medios ...;02/08/2024;remoto;;18000;33000;2024-08-04
https://www.tecnoempleo.com/desarrollador-net-remoto/net-c-javascript-aspnet-mvc/rf-8ade1ce4320aa3cb5347;;Krell Consulting & Training;['.net', 'C#', 'JavaScript'];Requisitoso Frameworks: ASP.NET, APS.NET MVC, WCFo Languages: C#o User Interface: Razor, Entity Framework, JavaScript, AJAX, jQuery, CSS, HTML and XHTMLo Version Control: ...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/senior-backend-developer-php-hibrido/php-spryker-magento-symfony/rf-ff6f162e1278b3dbc64f;;UFirst Group;['PHP', 'spryker', 'Magento'];We are looking for an experienced Backend Developer who wants to help us to build both our own startup-like products and extensive e-commerce and custom-made solutions with ...;02/08/2024;Híbrido;;27000;45000;2024-08-04
https://www.tecnoempleo.com/analista-programador-cobol-teletrabajo-remoto/cobol-host-jcl/rf-2adc19979220331d3c47;;Digital Talent Agency;['cobol', 'Host', 'JCL'];¿Tienes experiencia en lenguaje Cobol?¡Entonces te estamos buscando!En Zemsania buscamos un Desarrollador Cobol para formar parte de uno de nuestros proyectos del sector...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/tecnicos-sistemas-linux-remoto/linux-rhel-ansible-firewalls/rf-33e5102a32b0a3c9aa4a;;Seltime;['linux', 'RHEL', 'Ansible'];SELTIME compañía española en proceso de expansión, líder en dar soluciones tecnológicas específicas a cada cliente y un trato personalizado a nuestros profesionales....;02/08/2024;remoto;;27000;36000;2024-08-04
https://www.tecnoempleo.com/dba-db2-remoto/db2-luw/rf-943f1ce572b9036a9d46;;CAS TRAINING;['db2', 'LUW'];Cas Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, selecciona a un DBA DB2 para un importante ...;02/08/2024;remoto;;39000;42000;2024-08-04
https://www.tecnoempleo.com/quality-director-barcelona/calidad-iso/rf-0885179c3250d3c5b34d;;Michael Page;['calidad', 'ISO'];"Perfil buscado (Hombre/Mujer)• Supervising the laboratory and its personnel in the testing of raw, in-process and finished goods• Ensuring compliance with quality ...";02/08/2024;;;;;2024-08-04
https://www.tecnoempleo.com/manager-swift-e-iso20022-hibrido/swift-iso/rf-39091a7272988366c943;;CMV Consultores;['swift', 'ISO'];¿Estás buscando una nueva oportunidad o un nuevo proyecto?CMV Consultores, en colaboración con importante partner del sector IT precisa incorporar un Manager experto/a en...;02/08/2024;Híbrido;;30000;42000;2024-08-04
https://www.tecnoempleo.com/programadores-junior-senior-net-remoto/net-c-angular-aspnet-vbnet/rf-50fa13d35203634e7040;;Seltime;['.net', 'C#', 'angular'];SELTIME compañía española en proceso de expansión, líder en dar soluciones tecnológicas específicas a cada cliente y un trato personalizado a nuestros profesionales....;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/programador-phyton-sql-remoto/sql-phyton-postgresql/rf-61821e2192b71337474d;;CAS TRAINING;['sql', 'Phyton', 'PostgreSQL'];• Funciones: Desarrollador Python para la línea pltaform360 de La plataforma de desarrollo GLUON.  • %teletrabajo: 100% remoto con presencialidad puntual si la piden en ...;02/08/2024;remoto;;18000;36000;2024-08-04
https://www.tecnoempleo.com/programadores-angular-remoto/angular-react-javascript/rf-cb171cd02282b3a89842;;Seltime;['angular', 'React', 'Javascript'];Descripción de la oferta de empleoSELTIME compañía española en proceso de expansión, líder en dar soluciones tecnológicas específicas a cada cliente y un trato ...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/desarrollador-java-remoto/java-spring-angular/rf-fad51abf12a823f58c4d;;CAS TRAINING;['Java', 'Spring', 'Angular'];- Desarrollador JAVA Spring con Angular 12 y PLSQL.- Tareas de programación en JAVA Spring con Angular 12 y PLSQL.Formato de trabajo: Remoto 100%.Se ofrece:• Formar ...;02/08/2024;remoto;;16000;21000;2024-08-04
https://www.tecnoempleo.com/analista-programador-angular-11-remoto/angular/rf-f9901fc062ba537f8948;;Serem;['Angular'];Para importante cliente ubicado en Madrid buscamos incorporar un perfil Analista Programador Angular 11 con experiencia con las siguientes tecnologías:Conocimientos ...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/administrador-sistemas-ciberseguridad-presencial/microsoft-linux-vmware-ci/rf-8967109e22a803ff1949;;ENYSE;['Microsoft', 'Linux', 'VMware'];En ENYSE lo primero son las personas junto con la cultura de equipo y el desarrollo de la última tecnología para nuestros clientes.Somos una compañía centenaria y en ...;02/08/2024;;;;;2024-08-04
https://www.tecnoempleo.com/systems-administrator-sysops-presencial/linux-python-docker-ci-cd/rf-25411edfd26bf3b60e47;;Akuaro;['Linux', 'Python', 'Docker'];We are seeking a highly skilled Systems Administrator to join our team and help us continue to drive innovation in the semiconductor industry. As a SA /DevOps Engineer, you ...;02/08/2024;;;36000;45000;2024-08-04
https://www.tecnoempleo.com/programador-senior-net-hibrido/net-c-javascript-sql-docker-kubernetes-git-/rf-7b9c121912c503b00d40;;arelance;['.net', 'c#', 'javascript'];¿Cómo vas a afrontar tu desarrollo profesional? En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos mucho ...;02/08/2024;Híbrido;;30000;36000;2024-08-04
https://www.tecnoempleo.com/tecnico-informatico-programador-valencia/vb-net-mysql-prestashop-crystalre/rf-c9111d941273d358944e;;FLOR ALEGRIA;['VB Net', 'MySql', 'Prestashop'];"Buscamos una persona con estudios universitarios o experiencia demostrable en programación, concretamente en VB.Net, MySql, Prestashop, CrystalReports.TareasSus ...";02/08/2024;;;;;2024-08-04
https://www.tecnoempleo.com/arquitecto-big-data-100-teletrabajo-remoto/big-data-cloudera-kafka-apache-/rf-f7ec1e93529e2365f249;;CMV Consultores;['big data', 'cloudera', 'kafka'];¿Estás buscando una nueva oportunidad o un nuevo proyecto?CMV Consultores, en colaboración con importante partner del sector IT, precisa incorporar un Arquitecto/a ...;02/08/2024;remoto;;42000;54000;2024-08-04
https://www.tecnoempleo.com/consultores-sap-hibrido/sap-hana/rf-3e8416b5f26f032ea845;;ConsulSAP;['SAP', 'HANA'];ConsulSAP is looking for SAP Consultants Transformation and Data Migration for international projects and a permanent position in one of our customer.1 x SAP Logistics (SAP ...;02/08/2024;Híbrido;;;;2024-08-04
https://www.tecnoempleo.com/programador-unity-3d-con-c-remoto/c-unity/rf-8a4418f6d2b35361a04f;;AAA Game Studios;['C#', 'unity'];Se busca un programador de c# con unity con conocimientos de VR.TareasProgramador unity 3D para el juego Golf5 EclubRequisitos Mínimos:3 años de experiencia y currí...;02/08/2024;remoto;;21000;80000;2024-08-04
https://www.tecnoempleo.com/ingeniero-senior-desarrollo-c-c-remoto/c-c-ada-sql-git-jira/rf-788818c9b289537e204c;;arelance;['c', 'c++', 'ada'];En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...;02/08/2024;remoto;;39000;45000;2024-08-04
https://www.tecnoempleo.com/tecnico-n2-help-desk-hibrido/sql-server-vmware/rf-68f512bdc2bf23e68b47;;OXIGENT Technologies;['SQL Server', 'VMware'];¿Te interesaría seguir desarrollándote como Help Desk N2 en una empresa líder en el mercado de soluciones tecnológicas para aparcamientos?Desde Oxigent Technologies ...;02/08/2024;Híbrido;;21000;27000;2024-08-04
https://www.tecnoempleo.com/programadores-python-presencial/python-bootstrap-django-vue-angular/rf-97f71b4312b0537b984e;;Seltime;['python', 'bootstrap', 'Django'];SELTIME compañía española en proceso de expansión, líder en dar soluciones tecnológicas específicas a cada cliente y un trato personalizado a nuestros profesionales....;02/08/2024;;;27000;30000;2024-08-04
https://www.tecnoempleo.com/devops-cloud-senior-remoto/devops-cloud-aws-terraform-ci-cd-iac-docker-kub/rf-652e1d4ef29ce3dcbd4e;;arelance;['devops', 'cloud', 'AWS'];En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...;02/08/2024;remoto;;42000;48000;2024-08-04
https://www.tecnoempleo.com/ingeniero-infraestructura-it-hibrido/windows-linux-vmware-wan-lan-vpn/rf-617d1b0cb218b314c44a;;OXIGENT Technologies;['Windows', 'Linux', 'VMWare'];¿Te gustaría continuar tu desarrollo profesional como Ingeniero/a de Infraestructura IT en una compañía líder de soluciones intralogísticas?Desde Oxigent Technologies ...;02/08/2024;Híbrido;;30000;36000;2024-08-04
https://www.tecnoempleo.com/desarrollador-sql-server-ssis-bizkaia/sql-server-ssis-ssrs/rf-e5011d674295c314954a;;arelance;['sql server', 'SSIS', 'SSRS'];En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...;02/08/2024;;;18000;42000;2024-08-04
https://www.tecnoempleo.com/tecnico-informatico-b1-madrid/soporte-microinformatica/rf-c57e14632245237e864d;;imatiq;['soporte', 'microinformática'];"Técnico informático para empresa de mantenimiento de ordenadores y ofimática con carnet de conducir.Contrato indefinido, jornada completa de Lunes a Viernes de 9 a 14 y...";02/08/2024;;;16000;18000;2024-08-04
https://www.tecnoempleo.com/product-engineer-ruby-on-rails-hibrido/ruby-on-rails-ruby/rf-01291ba342fe034ad14a;;Metarina GmbH;['Ruby on Rails', 'Ruby'];The ideal candidate for this position is an experienced Ruby on Rails Full Stack Developer who possesses infinite curiosity. As a result, the candidate should have a track ...;02/08/2024;Híbrido;;;;2024-08-04
https://www.tecnoempleo.com/nlp-engineer-remoto/python-java-aws/rf-378f16beb2b08381cf44;;vLex;['Python', 'java', 'AWS'];OverviewvLex is a global legal intelligence platform that provides legal professionals with access to the most extensive collection of legal and regulatory information in the...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/ml-engineer-remoto/vespa-python-java-tensorflow/rf-94b212cd32ce9359754a;;vLex;['Vespa', 'Python', 'Java'];OverviewvLex is a global legal intelligence platform that provides legal professionals with access to the most extensive collection of legal and regulatory information in ...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/tecnico-administrador-dba-oracle-hibrido/oracle-rac-exadata-dataguard-asm/rf-d06310ba82e1f3339e4c;;arelance;['oracle', 'rac', 'exadata'];En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...;02/08/2024;Híbrido;;33000;42000;2024-08-04
https://www.tecnoempleo.com/ingeniero-desarrollo-c-c-hibrido/c-c-rest-git-jira-jenkins-docker-kubernet/rf-4129177bc2125377724e;;arelance;['c', 'c++', 'rest'];¿Cómo vas a afrontar tu desarrollo profesional? Acompañado o en solitario, con vistas al futuro o sólo en el presente, con entusiasmo o sin ilusión.En Arelance sabemos ...;02/08/2024;Híbrido;;27000;33000;2024-08-04
https://www.tecnoempleo.com/analista-programador-java-spring-boot-remoto/java-springboot-maven-jenkins/rf-247f15a1729873682f45;;arelance;['java', 'springboot', 'maven'];¿Cómo vas a afrontar tu desarrollo profesional? En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos mucho ...;02/08/2024;remoto;;33000;36000;2024-08-04
https://www.tecnoempleo.com/ingeniero-tecnico-telecomunicaciones-sevilla/autocad-presto/rf-0d19142a628ba3934f46;;CONSULTRANS;['Autocad', 'Presto'];Consultrans, empresa internacional especializada en proyectos de ingeniería y consultoría de transporte terrestre busca incorporar un/a Técnico/a Telecomunicaciones para ...;02/08/2024;;;;;2024-08-04
https://www.tecnoempleo.com/consultor-gobierno-del-dato-remoto/data-governance-metadatos-uml-dama-iso-/rf-c70610fc42db335c4f41;;arelance;['data governance', 'metadatos', 'uml'];En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...;02/08/2024;remoto;;33000;36000;2024-08-04
https://www.tecnoempleo.com/practicas-electronica-informatica-barcelona/python-java-javascript-c/rf-3951174a6257c3904d4a;;DINBEAT;['Python', 'Java', 'Javascript'];Prácticas de Ingeniería Electrónica / Telecomunicaciones o Ingeniería de Informática.Acerca de Dinbeat:Trabajar en Dinbeat es más que un trabajo. Si compartes nuestra...;02/08/2024;;;;;2024-08-04
https://www.tecnoempleo.com/help-desk-presencial-presencial/windows-linux/rf-417c1efe32c873344d4b;;TRS Staffing Solutions;['windows', 'linux'];En T.R.S. Staffing Solutions seleccionamos un/a Técnico/a Informático/a para trabajar con uno de nuestros clientes del sector IT:Buscamos una persona con 2 años de ...;02/08/2024;;;;;2024-08-04
https://www.tecnoempleo.com/pmo-catalan-alto-hibrido/agile-pmbok-agile/rf-7e9c1d2252e0e3e66b4a;;CMV Consultores;['Agile', 'PMBOK', 'Agile'];CMV Consultores es una empresa de Servicios de IT, dedicada fundamentalmente a la selección de profesionales con perfiles técnicos. Asimismo ofrece a sus clientes servicios ...;02/08/2024;Híbrido;;30000;45000;2024-08-04
https://www.tecnoempleo.com/desarrollador-python-remoto/python-fastapi-postgresql-microservicios-venv-/rf-09771b37a25f53474441;;Social You;['python', 'fastapi', 'postgresql'];Estamos buscando un Desarrollador Python*Entorno local:Experiencia con venv, el entorno virtualizado de python.Experiencia con mocks conocer unittest-mock, pytest-mock o ...;02/08/2024;remoto;;36000;42000;2024-08-04
https://www.tecnoempleo.com/consultor-sap-sd-mm-remoto-remoto/sap-sap-sd-sap-mm-sap-le/rf-467e15d302680338264d;;Digital Talent Agency;['sap', 'sap sd', 'sap mm'];En la actualidad estamos buscando 1 perfil de CONSULTOR/A SAP SD-MM-LE con al menos 6-8 años de experiencia relacionada.¿QUÉ NECESITAMOS DE TI?- Experiencia de al ...;02/08/2024;remoto;;30000;54000;2024-08-04
https://www.tecnoempleo.com/consultor-desarrollador-java-remoto-remoto/java-spring-ejb-j2ee-microservi/rf-46551b5df27f7377a345;;Digital Talent Agency;['java', 'spring', 'ejb'];En la actualidad estamos buscando un perfil de CONSULTOR/A JAVA con al menos 3 años de experiencia relacionada¿QUÉ NECESITAMOS DE TI Y CUÁLES SERÁN TUS FUNCIONES?- ...;02/08/2024;remoto;;24000;33000;2024-08-04
https://www.tecnoempleo.com/programador-o-ap-php-cliente-final-remoto/php-mysql-javascript-jquery-lara/rf-649917a71249331f2140;;Digital Talent Agency;['PHP', 'MySQL', 'Javascript'];Buscamos un perfil de PROGRAMADOR/a SENIOR Ó ANALISTA PROGRAMADOR/a PHP con al menos 3-4 años de experiencia.MODALIDAD DE TRABAJO: Remoto, aunque si la persona reside en ...;02/08/2024;remoto;;27000;39000;2024-08-04
https://www.tecnoempleo.com/administrador-middleware-hibrida-hibrido/middleware-was/rf-5e9d15fc72c29379094f;;PSS;['middleware', 'was'];¿Te gustaría unirte a un departamento formado por personas apasionadas por el mundo de la tecnología? ¿Eres un experto en asumir nuevos retos, y seguir formándote en tu ...;02/08/2024;Híbrido;;;;2024-08-04
https://www.tecnoempleo.com/desarrollador-senior-power-bi-remoto/power-bi-dax-studio/rf-500f12cf02686376df46;;NPR Spain;['Power BI', 'DAX Studio'];En NPR queremos conseguir ser pioneros en la implantación de las tecnologías de vanguardia y por ello seguimos en pleno proceso de expansión. ¿Quieres crecer trabajando ...;02/08/2024;remoto;;27000;36000;2024-08-04
https://www.tecnoempleo.com/programador-java-spring-madrid/java-oracle-spring-jasper-reports/rf-9d57137a8227d3be2441;;CMV Consultores;['JAVA', 'ORACLE', 'SPRING'];Si buscas un proyecto estable, donde puedas teletrabajar (sólo 1 día presencial), en el sector de Administración publica, ¡En CMV Consultores te esperamos!Se requiere un...;02/08/2024;;;30000;36000;2024-08-04
https://www.tecnoempleo.com/analista-programador-abap-consultor-tecnico-remoto/sap-pp-abap-sap-sd-sap-/rf-6c861490429943f52242;;Green Code S&S IT;['SAP PP', 'ABAP', 'SAP SD'];Buscamos incorporar en plantilla 2 Consultores Técnico-Funcionales / Analistas / Programadores ABAP con experiencia y/o conocimientos en módulos Logísticos: SD MM PP PM , ...;02/08/2024;remoto;;24000;48000;2024-08-04
https://www.tecnoempleo.com/analista-con-experiencia-en-murex-remoto/murex/rf-187b1ef7e24d13892f42;;CMV Consultores;['murex'];¿Qué se ofrece?- 100% teletrabajo- Contrato indefinido- Salario competitivo en función de la experiencia aportada¿Qué se requiere?- 2 - 5 años de experiencia en ...;02/08/2024;remoto;;;;2024-08-04
https://www.tecnoempleo.com/junior-engineer-aws-snowflake-hibrido/aws-snowflake-etl-glue-appflow-s3-at/rf-9f1a13dc6279b36a304b;;CMV Consultores;['aws', 'snowflake', 'ETL'];¿Qué se ofrece?- Contrato indefinido- Salario competitivo en función de la experiencia aportada- Modalidad híbrida en Barcelona ¿Qué se requiere?Buscamos un perfil...;02/08/2024;Híbrido;;;;2024-08-04
https://www.tecnoempleo.com/project-manager-sap-presencial/sap-sap-pm/rf-8a5d1695722da31e9142;;Start People;['SAP', 'SAP PM'];En START PEOPLE buscamos un Project Manager para implementación de SAP en departamento financiero de empresa referencia en europea a nivel de transporte terrestre, logística...;02/08/2024;;;48000;60000;2024-08-04
https://www.tecnoempleo.com/dba-oracle-con-experiencia-en-oem-madrid/oracle-oem/rf-51691ece821ff3a6c847;;PSS;['oracle', 'OEM'];¿Te gustaría unirte a un departamento formado por personas apasionadas por el mundo de la tecnología? ¿Eres un experto en asumir nuevos retos, y seguir formándote en tu ...;02/08/2024;;;;;2024-08-04
https://www.tecnoempleo.com/ingeniero-workplace-virtualizacion-h-m-hibrido/citrix-vmware-windows-power/rf-ba011e42f285e3547344;;PSS;['citrix', 'vmware', 'Windows'];¿Te gustaría unirte a un departamento formado por personas apasionadas por el mundo de la tecnología? ¿Eres un experto en asumir nuevos retos, y seguir formándote en tu ...;02/08/2024;Híbrido;;;;2024-08-04
https://www.tecnoempleo.com/quality-assurance-techinician-junior-barcelona/qa-qc/rf-5c34173ca25333888240;;AB-Biotics;['QA', 'QC'];"EDUCATIONUniversity education in PharmacyDesirable Quality trainingLanguage´s knowledge (English & Spanish)EXPERIENCEExperience of, at least, 1 year in QC/QA/...";02/08/2024;;;;;2024-08-04
