job_url,job_name,job_company,job_technologies_stack,job_description,publication_date,city,workplace_location,has_been_updated,salary_lower_bound,salary_upper_bound,cutoff_date
https://www.tecnoempleo.com/front-end-technical-architect-aristocrat/javascript-typescript-html/rf-97b210af52591373e944,Front End Technical Architect,Aristocrat,"['JavaScript', 'TypeScript', 'HTML']",We are looking for a Technical Architect to work in the front-end of our Remote Gaming Platform. Our RGP is an innovative platform that allows us to deliver world class games ...,2024-12-01,,,True,,,2024-12-01
https://www.tecnoempleo.com/software-asset-manager-capgemini/flexera-servicenow/rf-f8801118d222736b654b,Software Asset Manager,Capgemini,"['Flexera', 'ServiceNow']",Capgemini is a global leader in partnering with companies to transform and manage their business by harnessing the power of technology. The Group is guided everyday by its ...,2024-12-01,Málaga,Híbrido,True,,,2024-12-01
https://www.tecnoempleo.com/z-os-connect-desarrollo-panel-sistemas-informatico/aws-microservicios-z-os/rf-5c86164be2d153c1fb4c,Z/OS Connect - Desarrollo,PANEL Sistemas Informáticos,"['aws', 'microservicios', 'z/os']",¿Quieres formar parte del #TeamPanel? Ampliamos nuestro equipo y nos gustaría contar contigo para formar parte de un proyecto en el que estamos trabajando integrados en ...,2024-12-01,,Remoto,True,,,2024-12-01
https://www.tecnoempleo.com/analista-programador-qlickview-tuyu-technology/qlikview-queries-sql/rf-0e4e132ac230a36db141,Analista programador/a Qlickview,Tuyú Technology,"['Qlikview', 'queries', 'SQL']","¡Hola!¿Quieres crecer profesionalmente? ¿Buscas nuevos retos a nivel profesional? ¡Te estamos buscando!En TUYÚ Technology, buscamos un Analista programador/a Qlickview...",2024-12-01,,Remoto,True,21000.0,24000.0,2024-12-01
https://www.tecnoempleo.com/programador-junior-php-digital-talent-agency/php-drupal-rest-json-xml-html/rf-ff3210a452f113ac7743,Programador/a Junior PHP,Digital Talent Agency,"['php', 'drupal', 'REST']","En DTA buscamos incorporación un perfil de PROGRAMADOR/a JUNIOR PHP con al menos 2 años de experiencia.¿QUÉ NECESITAMOS DE TI?- Conocimientos técnicos en: DRUPAL, ...",2024-12-01,Tarragona,,True,,,2024-12-01
https://www.tecnoempleo.com/desarrollador-java-springboot-cas-training/java-springboot-api-openapi/rf-d3761c40521a93632d40,Desarrollador/a java springboot,CAS TRAINING,"['java', 'springboot', 'api']","En Cas Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, estamos en búsqueda de un/a desarrollador-a ...",2024-12-01,Madrid,,True,24000.0,33000.0,2024-12-01
https://www.tecnoempleo.com/desarrollador-sharepoint-on-premise-cas-training/sharepoint-power-platafor/rf-5300123352181346b246,Desarrollador/a Sharepoint On Premise,CAS TRAINING,"['sharepoint', 'POWER PLATAFORM']","En Cas Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, estamos en búsqueda de un/a desarrollador-a ...",2024-12-01,,Remoto,True,27000.0,33000.0,2024-12-01
https://www.tecnoempleo.com/desarrollo-ibm-sterling-cmv-consultores/xml-ibm-cisa/rf-fb1d116ae2bd83bd2f4a,Desarrollo IBM Sterling,CMV Consultores,"['xml', 'ibm', 'cisa']","¿Estás buscando una nueva oportunidad o un nuevo proyecto?CMV Consultores, en colaboración con importante partner del sector IT, precisa incorporar un perfil para ...",2024-12-01,Madrid,,True,30000.0,36000.0,2024-12-01
https://www.tecnoempleo.com/administrador-vmware-esx-pss/windows-vmware-powershell/rf-8227177c02ee93764e40,Administrador/a VMware ESX,PSS,"['WINDOWS', 'VMware', 'PowerShell']","¿Te gustaría unirte a un departamento formado por personas apasionadas por el mundo de la tecnología? ¿Eres un experto en asumir nuevos retos, y seguir formándote en tu ...",2024-12-01,Barcelona,Híbrido,True,,,2024-12-01
https://www.tecnoempleo.com/ios-developer-swift-crearte-consulting/swift-ios/rf-670b1216928473b57e48,iOS Developer Swift,Crearte Consulting,"['Swift', 'iOS']","Desde Crearte Consulting estamos buscando  un iOS Engineer para liderar la construcción de su Ads SDK, ayudando a desarrolladores de aplicaciones a optimizar y monetizar sus ...",2024-12-01,Barcelona,,True,,,2024-12-01
https://www.tecnoempleo.com/tecnico-soporte-tuyu-technology/excel-soporte/rf-70ee1532d29e0395fe4e,Técnico de soporte,Tuyú Technology,"['excel', 'soporte']","¡Hola!¿Quieres crecer profesionalmente? ¿Buscas nuevos retos a nivel profesional? ¡Te estamos buscando!En TUYÚ Technology, buscamos un perfil en  Soporte técnico para...",2024-12-01,Barcelona,Híbrido,True,16000.0,16000.0,2024-12-01
https://www.tecnoempleo.com/tecnico-java-unix-shell-digital-talent-agency/java-shellscript-unix-oracle/rf-794915c242bab3e69045,Técnico/a Java Unix Shell,Digital Talent Agency,"['Java', 'Shellscript', 'Unix']",En DTA buscamos incorporación un perfil de PROGRAMADOR/A con al menos 4 años de experiencia. ¿QUÉ NECESITAMOS DE TI? - Profesional técnico con más de 4 años de ...,2024-12-01,,Remoto,True,24000.0,30000.0,2024-12-01
https://www.tecnoempleo.com/tecnico-senior-cyberark-pam-cmv-consultores/cyberark-intraid-microsoft/rf-90891beb423373b9c14d,Técnico/a Senior CyberArk PAM,CMV Consultores,"['cyberark', 'intraID', 'Microsoft']",¿Quieres liderar proyectos de seguridad avanzada y ser clave en la gestión de cuentas privilegiadas en entornos críticos?En CMV consultores buscamos un/a Técnico/a ...,2024-12-01,,Remoto,True,,,2024-12-01
https://www.tecnoempleo.com/ingeniero-azure-tuyu-technology/sql-git-azure-docker-data-jenkins-ci-cd-mi/rf-67b219d9b203b3b75c40,Ingeniero/a Azure,Tuyú Technology,"['sql', 'git', 'azure']","¡Hola!¿Quieres crecer profesionalmente? ¿Buscas nuevos retos a nivel profesional? ¡Te estamos buscando!En TUYÚ Technology, buscamos un Ingeniero/a Azure con ...",2024-12-01,,Remoto,True,30000.0,36000.0,2024-12-01
https://www.tecnoempleo.com/analista-programador-java-delta-grupo-digital/java-sql/rf-b52d173c724263679d4c,Analista Programador/a JAVA DELTA,Grupo Digital,"['java', 'SQL']","Desde Grupo Digital, buscamos un/a Analista Programador/a JAVA  para formar parte de nuestro equipo:Duración del proyecto: estable.Ubicación: Barcelona. 100% remoto....",2024-12-01,,Remoto,True,,,2024-12-01
https://www.tecnoempleo.com/arquitecto-microservicios-kafka-serem/kafka-kubernetes-microservicios-open/rf-8b441c1352fdb3fd394c,Arquitecto/a Microservicios Kafka,Serem,"['kafka', 'kubernetes', 'microservicios']",En serem estamos comprometidos con diversos proyectos y queremos contar con los mejores profesionales del sector. Nos encontramos en la búsqueda de un/una Arquitecto/a ...,2024-12-01,Madrid,Híbrido,True,,,2024-12-01
https://www.tecnoempleo.com/ingeniero-validacion-verificacion-sw-arelance/java-python-xml-doors-seleni/rf-9e86103452d943660943,Ingeniero Validación y Verificación SW,Arelance,"['java', 'python', 'xml']","¿Cómo vas a afrontar tu desarrollo profesional? Acompañado o en solitario, con vistas al futuro o sólo en el presente, con entusiasmo o sin ilusión.En Arelance sabemos ...",2024-12-01,Madrid,,True,45000.0,48000.0,2024-12-01
https://www.tecnoempleo.com/operario-recepcion-materiales-sedecal/logistica/rf-761810f9528f13008d42,Operario/a Recepción de Materiales,Sedecal,['logistica'],Nombre del puesto: OPERARIO/A RECEPCIÓN DE MATERIALESContrato TemporalJornada oficial: 06:00 - 14:30 lunes a jueves / 06:00 - 13:15 viernes.Flexibilidad de entrada: 06:00...,2024-12-01,Madrid,,True,21000.0,24000.0,2024-12-01
https://www.tecnoempleo.com/administrador-rabbitmq-tuyu-technology/python-git-rabbitmq-kubernetes-dock/rf-1c1a1f55b2d873613842,Administrador/a RabbitMQ,Tuyú Technology,"['python', 'git', 'RabbitMQ']","¡Hola!¿Quieres crecer profesionalmente? ¿Buscas nuevos retos a nivel profesional? ¡Te estamos buscando!En TUYÚ Technology, buscamos un/a Administrador/a RabbitMQ con ...",2024-12-01,,Remoto,True,27000.0,42000.0,2024-12-01
https://www.tecnoempleo.com/desarrollador-fullstack-java-angular-grupo-digital/angular-java/rf-d2641e978248b3b9e44a,Desarrollador/a FullStack (Java/Angular),Grupo Digital,"['Angular', 'java']","Desde Grupo Digital, buscamos un Desarrollador JAVA/MICROSERVICIOS para formar parte de nuestro equipo y colaborar con uno de nuestros clientes. Duración del proyecto: ...",2024-12-01,Madrid,Híbrido,True,,,2024-12-01
https://www.tecnoempleo.com/responsable-proyecto-sap-hr-success-factors-grupo-/sap-sap-hr-success-fact/rf-360619b8027a03d89b46,Responsable Proyecto SAP HR/Success Factors,Grupo Digital,"['SAP', 'SAP HR', 'success factors']","Desde Grupo Digital, buscamos un/a Responsable Proyecto SAP HR/Success Factors para proyecto estableFunciones:* Planificar, ejecutar y supervisar proyectos HR y SAP ...",2024-12-01,Barcelona,,True,,,2024-12-01
https://www.tecnoempleo.com/test-chapter-lead-page-personnel/webdriver-rest-assured-cypress/rf-b00a19b6b2022333d046,Test Chapter Lead,Page Personnel,"['Webdriver', 'Rest Assured', 'Cypress']",Perfil buscado (Hombre/Mujer)• Responsible for People management activities of Chapter staff.• Inspire and grow a team of high-performing employees through peer ...,2024-12-01,Barcelona,Híbrido,True,,,2024-12-01
https://www.tecnoempleo.com/ap-senior-engineer-full-stack-java-serem/java-sql-javascript-spring-oracle/rf-ff4b1f12e2d5b37f2e43,AP/Senior Engineer Full Stack JAVA,Serem,"['java', 'sql', 'javascript']",¿Buscas nuevas oportunidades? ¡Envíanos tu currículum y descubre el camino hacia el éxito!Buscamos un/a Analista ó Senior Engineer Full Stack con al menos 4 años de ...,2024-12-01,Sevilla,Híbrido,True,27000.0,33000.0,2024-12-01
https://www.tecnoempleo.com/analista-organico-java-con-catalan-grupo-digital/java-j2ee/rf-6cd31395921f23bed04f,Analista Orgánico Java con Catalán,Grupo Digital,"['java', 'J2EE']",Desde Grupo Digital buscamos un perfil Analista Orgánico Java para incorporar directamente a la plantilla de uno de nuestros clientes. Analista Orgánico ¿Tienes ...,2024-12-01,,Remoto,True,,,2024-12-01
https://www.tecnoempleo.com/analista-programador-en-ibm-bpm-serem/ibm-bpm/rf-102316364231e3950c43,Analista Programador/a en IBM-BPM,Serem,"['ibm', 'bpm']",¿Buscas nuevas oportunidades? ¡Envíanos tu currículum y descubre el camino hacia el éxito!Estamos en búsqueda de un/a Analista Programador/A con experiencia en IBM-BPM...,2024-12-01,Barcelona,Híbrido,True,,,2024-12-01
https://www.tecnoempleo.com/arquitecto-funcional-grupo-digital/java-css-html-javascript-jquery-spring/rf-bde116f272e2f368954f,Arquitecto/a Funcional,Grupo Digital,"['java', 'CSS', 'HTML']","Desde Grupo Digital, buscamos un/a Arquitecto/a Funcional para incorporación directa en la plantilla de nuestro cliente..Duración del proyecto: Indefinida (Larga duración...",2024-12-01,Madrid,Híbrido,True,,,2024-12-01
https://www.tecnoempleo.com/arquitecto-software-datos-e-ia-gmv/python-numpy-airflow-docker/rf-468118a7a2e2b38ba946,Arquitecto/a de Software Datos e IA,GMV,"['Python', 'NumPy', 'Airflow']","¿Eres un/a apasionado/a de la Tecnología y la Innovación?, ¿Buscas un sitio innovador y consolidado en el que desarrollarte profesionalmente?Buscamos un/a Líder Té...",2024-12-01,Valladolid,Híbrido,True,,,2024-12-01
https://www.tecnoempleo.com/programadores-net-digital-talent-agency/net-c/rf-6d5c1f0b2222539ead40,Programadores/as .NET,Digital Talent Agency,"['.net', 'C#']","En la actualidad seleccionamos, para un importante cliente, dos perfiles de INGENIERO/A DE SOFTWARE .NET con experiencia relacionada. ¿CUÁLES SERÁN TUS FUNCIONES?...",2024-12-01,Asturias,Híbrido,True,,,2024-12-01
https://www.tecnoempleo.com/desarrollador-fullstack-con-ingles-digital-talent-/java-git-angular-api-cl/rf-32f515cf722c73759442,Desarrollador/a Fullstack con Inglés,Digital Talent Agency,"['java', 'git', 'angular']",En la actualidad estamos buscando un DESARROLLADOR/A FULLSTACK JAVA-ANGULAR con NIVEL MUY ALTO DE INGLÉS para Barcelona.¿QUÉ NECESITAMOS DE TI?Desarrollador Fullstack...,2024-12-01,Barcelona,Híbrido,True,,,2024-12-01
https://www.tecnoempleo.com/desarrollador-frontend-angular-ingles-digital-tale/angular-ngrx/rf-99bb11d4f20d53d44442,Desarrollador/a Frontend Angular Inglés,Digital Talent Agency,"['angular', 'NgRx']",En la actualidad estamos buscando un INGENIERO/A FRONTEND ANGULAR con NIVEL MUY ALTO DE INGLÉS para Barcelona.¿QUÉ NECESITAMOS DE TI?Ingeniero Senior FrontEnd - ...,2024-12-01,Barcelona,Híbrido,True,,,2024-12-01
https://www.tecnoempleo.com/ingeniero-software-mission-planning-gmv/java-c/rf-8cf11b01222393a0ca41,Ingeniero/a Software Mission Planning,GMV,"['java', 'C++']",Cuando se produce una catástrofe natural... ¿Cómo sabe un satélite que tiene que enviar información desde una zona determinada? Si el instrumento de un satélite no se ...,2024-12-01,Sevilla,Híbrido,True,,,2024-12-01
https://www.tecnoempleo.com/senior-associate-crm-manager-aristocrat/marketing-html/rf-b62d1a58729f8361364a,Senior Associate CRM Manager,Aristocrat,"['marketing', 'HTML']",As the CRM Manager you will be responsible for developing and implementing strategies for lifecycle across multiple channels and other players’ journeys paired up with a ...,2024-12-01,Barcelona,,True,,,2024-12-01
https://www.tecnoempleo.com/it-service-manager-arelance/excel-salesforce-power-bi-service-manager-kpi/rf-54ea132112bbb3ff7c45,IT Service Manager,Arelance,"['excel', 'salesforce', 'power bi']",En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...,2024-12-01,Madrid,Híbrido,True,30000.0,39000.0,2024-12-01
https://www.tecnoempleo.com/tecnico-mantenimiento-teleco-gestelcom-servicios/soporte-microinformatica/rf-b1cb13a2b2bc83862541,Técnico/a de mantenimiento Teleco,Gestelcom Servicios,"['soporte', 'microinformatica']",En Gestelcom Servicios queremos ampliar nuestra plantilla de Técnicos/a en mantenimiento de equipos de Telecomunicaciones. Sus principales responsabilidades serían:-...,2024-11-30,Barcelona,Híbrido,False,18000.0,21000.0,2024-12-01
https://www.tecnoempleo.com/product-owner-aristocrat/agile/rf-a2e71d41e28883c68a43,Product Owner,Aristocrat,['Agile'],"Join Aristocrat in Bringing Joy to Life Through the Power of Play. Be part of our growing global team where people come first because they fuel our success. Here, it’s All ...",2024-11-30,,,False,,,2024-12-01
https://www.tecnoempleo.com/consultor-tecnico-sap-bw-4hana-baja-michael-page/sap/rf-75041efdf285e3478140,Consultor/a Técnico SAP BW/4HANA BAJA,Michael Page,['SAP'],"Perfil buscado (Hombre/Mujer)• Análisis, desarrollo y pruebas del sistema de BI del cliente.• Desarrollo de nuevos esquemas en BW a partir de extractores en r3 desde ...",2024-11-30,Madrid,,False,33000.0,45000.0,2024-12-01
https://www.tecnoempleo.com/administrador-db2-rendimiento-second-window/db2/rf-6b7f130a727cc3d14845,Administrador DB2 (rendimiento),Second Window,['db2'],"¡Te ofrecemos crecer con nosotros en nuestra unidad tecnológica  como DBA de DB2, en un puesto muy estable y a largo plazo, y en modalidad 100% remoto.Es un puesto 100% ...",2024-11-30,,Remoto,False,42000.0,54000.0,2024-12-01
https://www.tecnoempleo.com/desarrollador-php-con-italiano-avaibook/php-symfony-mysql/rf-20b81115f20ba3b7bb49,Desarrollador PHP (con italiano),Avaibook,"['PHP', 'Symfony', 'MySQL']",Estamos buscando un Desarrollador PHP para unirse a nuestro equipo 💚Tenemos un SaaS líder en soluciones de gestión de reservas para el sector de alquiler vacacional. En...,2024-11-30,,Remoto,False,,,2024-12-01
https://www.tecnoempleo.com/docente-curso-en-ingles-en-aula-virtual-smartmind/java-sql/rf-d70419e11218b3da744f,Docente curso en inglés en aula virtual,Smartmind,"['java', 'SQL']","Somos Smartmind, una empresa edtech en crecimiento especializada en desarrollar aprendizaje y contenidos digitales, siempre centrados en la experiencia y el diseño como eje ...",2024-11-30,,Remoto,False,,,2024-12-01
https://www.tecnoempleo.com/frontend-developer-start-people/react-typescript-nextjs/rf-2f4d1bda6246f3e7d34c,Frontend Developer,Start People,"['REACT', 'typescript', 'nextjs']","En START PEOPLE estamos en búsqueda de un Frontend Developer. Si eres desarrollador o analista programador Front especializado en tecnología React, tenemos una oportunidad ...",2024-11-30,,Remoto,False,,,2024-12-01
https://www.tecnoempleo.com/cloud-security-azure-aws-social-you/aws-azure-java-sql-linux-oracle-window/rf-1b9011f1824f63b77c4a,Cloud Security (Azure/AWS),Social You,"['aws', 'azure', 'java']","Estamos buscando un Cloud Security con experiencia en Azure y AWS para unirse a nuestro equipo.El candidato ideal será responsable de diseñar, implementar y gestionar ...",2024-11-30,,Remoto,False,45000.0,54000.0,2024-12-01
https://www.tecnoempleo.com/tecnico-soporte-n2-banco-santander-panel-sistemas-/control-m-jenkins-pytho/rf-54021729c2f94396d14d,Técnico de Soporte N2 - Banco Santander,PANEL Sistemas Informáticos,"['Control M', 'Jenkins', 'Python']",¿Quieres formar parte del #TeamPanel? Ampliamos nuestro equipo y nos gustaría contar contigo para formar parte de un proyecto en el que estamos trabajando integrados en ...,2024-11-30,,Remoto,False,,,2024-12-01
https://www.tecnoempleo.com/analista-mercado-madrid/excel-tableau-power-bi/rf-4eb31a5a02af535b914c,Analista de Mercado,Page Personnel,"['Excel', 'Tableau', 'Power BI']","Perfil buscado (Hombre/Mujer)Participar activamente en la elaboración de informes y estudios de economía aplicada al turismo, aportando análisis rigurosos y ...",2024-11-30,Madrid,,False,30000.0,42000.0,2024-12-01
https://www.tecnoempleo.com/ingeniero-pruebas-automaticas-pca-sedecal/pca-labview-c-xjtag/rf-70e01d64c2340360244e,Ingeniero de pruebas automáticas PCA,Sedecal,"['PCA', 'Labview', 'c++']","Estamos en búsqueda de un Ingeniero de Pruebas automática de PCA que se encargue de desarrollar, mantener y ejecutar pruebas automáticas para las PCA de nuestros productos...",2024-11-30,Madrid,Híbrido,False,45000.0,54000.0,2024-12-01
https://www.tecnoempleo.com/ingeniero-cibernetico-cmv-consultores/cibersegurid-cissp-gicsp-cism-siem/rf-45fe15f3327443761045,Ingeniero/a Cibernético,CMV Consultores,"['cibersegurid', 'CISSP', 'GICSP']","¿Estás buscando una nueva oportunidad o un nuevo proyecto?CMV Consultores, en colaboración con importante partner del sector IT, precisa incorporar un perfil de Ingeniero...",2024-11-30,Madrid,Híbrido,False,42000.0,48000.0,2024-12-01
https://www.tecnoempleo.com/computer-vision-engineer-page-personnel/python-pytorch-tensorflow-keras/rf-7c7a1815625ef353e74d,Computer Vision engineer,Page Personnel,"['Python', 'PyTorch', 'TensorFlow']","Perfil buscado (Hombre/Mujer)• Desarrollo y mejora de algoritmos basados en Machine Learning y Deep Learning.• Investigación sobre nuevas tecnologías, algoritmos y t...",2024-11-30,Pontevedra,Híbrido,False,24000.0,36000.0,2024-12-01
https://www.tecnoempleo.com/sw-engineer-python-c-page-personnel/python-c/rf-ebde16713209239f3940,SW engineer (Python/C++),Page Personnel,"['Python', 'C++']","Perfil buscado (Hombre/Mujer)• Diseño, desarrollo y despliegue de sistemas software, en diferentes entornos de producción, utilizando Python y C++.• Soporte al dise...",2024-11-30,Pontevedra,Híbrido,False,24000.0,36000.0,2024-12-01
https://www.tecnoempleo.com/tecnico-db2-second-window/db2-sql-cobol/rf-cef217d292a1c32e9d45,Técnico/a DB2,Second Window,"['DB2', 'SQL', 'cobol']","Te ofrecemos crecer con nosotros en una de nuestras unidades tecnológicas como Técnico/a DB2 en una posición estable y a largo plazo, en modalidad presencial para cliente ...",2024-11-30,Madrid,,False,30000.0,33000.0,2024-12-01
https://www.tecnoempleo.com/senior-net-espana/net/rf-d899184d621193d98642,Senior .NET,Page Personnel,['Net'],"Perfil buscado (Hombre/Mujer) Diseñar, desarrollar e implementar aplicaciones .NET. Trabajar en colaboración con los miembros del equipo para alcanzar los objetivos ...",2024-11-30,,,False,,,2024-12-01
https://www.tecnoempleo.com/devops-engineer-second-window/java-ci-cd-ansible/rf-015b1cf2223583e8cf46,DevOps Engineer,Second Window,"['Java', 'CI/CD', 'Ansible']","¡Te ofrecemos crecer con nosotros en nuestra unidad tecnológica como DevOps Engineer, en un puesto estable y a largo plazo!FUNCIONES DEL PUESTO:- Ingeniero/a de DevOps, ...",2024-11-30,Madrid,Híbrido,False,,,2024-12-01
https://www.tecnoempleo.com/data-engineer-pss/sql-python-azure-api-jira-cloud-data-rest/rf-0d1910bdd214338c1345,Data Engineer,PSS,"['sql', 'python', 'azure']",¿Te apetece formar parte de una compañía del sector IT? Si estás buscando un proyecto estable y seguir evolucionando en tu carrera profesional acompañado del mejor ...,2024-11-30,Madrid,Híbrido,False,,,2024-12-01
https://www.tecnoempleo.com/responsable-proyectos-experto-java-pl-sql-barcelon/java-pl-sql/rf-de231d994213a3204942,Responsable Proyectos - Experto Java y PL/SQL,Grupo Digital,"['java', 'pl/sql']","Desde Grupo Digital, buscamos un/a Responsable de Proyectos - Experto Java y PL/SQL para incorporación directa en la plantilla de nuestro cliente..Duración del proyecto...",2024-11-30,Barcelona,Híbrido,False,,,2024-12-01
https://www.tecnoempleo.com/admin-sistemas-linux-redhat-ansible-grupo-digital/linux-red-hat-ansible/rf-91de19ea2202b3108949,Admin Sistemas Linux RedHat (Ansible),Grupo Digital,"['Linux', 'Red Hat', 'Ansible']","Desde Grupo Digital, buscamos un/a Administrador/a Sistemas Linux RedHat (Ansible) para formar parte de nuestro equipo y colaborar con uno de nuestros clientes.Duración del...",2024-11-30,Barcelona,,False,,,2024-12-01
https://www.tecnoempleo.com/analista-datos-talend-mongodb-krell-consulting-tra/sql-etl-lan-mongodb-tal/rf-1eda1cdfc29063c32640,Analista de datos Talend/MongoDB,Krell Consulting & Training,"['sql', 'etl', 'lan']",Nos encontramos en la búsqueda de un/a Analista de datos para trabajar con importante cliente en contratación inicial con KRELL.DESCRIPCION Y FUNCIONESIngeniero de datos...,2024-11-30,Madrid,Híbrido,False,,,2024-12-01
https://www.tecnoempleo.com/desarrollador-ibm-sterling-arelance/ibm-sterling-bpml-xml/rf-d4741adfe21b13ddbd41,Desarrollador/a IBM Sterling,Arelance,"['IBM', 'Sterling', 'BPML']",En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...,2024-11-30,Madrid,Híbrido,False,27000.0,33000.0,2024-12-01
https://www.tecnoempleo.com/ingeniero-safety-100-remoto-grupo-digital/safety/rf-54a81afa525173998842,Ingeniero/a Safety (100% Remoto),Grupo Digital,['Safety'],"Desde Grupo Digital, buscamos un/a Ingeniero/a Safety para formar parte de nuestro equipo y colaborar con uno de nuestros clientes.Duración del proyecto: estable.Ubicaci...",2024-11-30,,Remoto,False,,,2024-12-01
https://www.tecnoempleo.com/software-engineer-golang-technology-resourcing/golang-go-linux-cloud-rust-/rf-9f1d1be84281c320104b,Software Engineer Golang,Technology Resourcing Ltd,"['Golang', 'Go', 'Linux']","Location: Barcelona, Spain (hybrid working – 3 days/week in the office).Type: Permanent staffThe Company:This online advertising network & exchange delivers multi-...",2024-11-30,Barcelona,,False,,,2024-12-01
https://www.tecnoempleo.com/chief-technology-officer-optima-retail/aws-azure-ciberseguridad-scrum-exce/rf-8fa51ef1526823157f49,Chief Technology Officer,Optima Retail,"['aws', 'azure', 'ciberseguridad']",¡En Optima Retail seguimos creciendo! 🚀🚀En Optima Retail tenemos la misión de ofrecer el mejor servicio de calidad en el mantenimiento Retail a nivel mundial. ...,2024-11-30,Barcelona,,False,,,2024-12-01
https://www.tecnoempleo.com/qa-manual-aristocrat/net-c-asp-net/rf-aa45188132e1a3a1934f,QA Manual,Aristocrat,"['NET', 'C#', 'ASP NET']","Join Aristocrat in Bringing Joy to Life Through the Power of Play. Be part of our growing global team where people come first because they fuel our success. Here, it’s All ...",2024-11-30,,,False,,,2024-12-01
