job_url;job_name;job_company;job_technologies_stack;job_description;publication_date;workplace_location;has_been_updated;salary_lower_bound;salary_upper_bound;cutoff_date
https://www.tecnoempleo.com/desarrollador-php-laravel-malaga/php-laravel-net-vb-net-c/rf-06ff11b7f2d643209341;Desarrollador PHP (Laravel);HAYS;['PHP', 'Laravel', 'NET'];Tu nueva empresa Empresa IngenieríaTu nuevo puesto Reconocida empresa del sector ingeniería, busca incorporar un perfil para su equipo de Desarrollo, con su sede principal...;06/09/2024;;;;;2024-09-07
https://www.tecnoempleo.com/ingeniero-firmware-sevilla/stm32-firmware/rf-674c13a8228cd3eef942;Ingeniero Firmware;HAYS;['STM32', 'firmware'];Tu nueva empresa Empresa ITTu nuevo puesto Desde Hays estamos colaborando con una importante empresa bien consolidada del sector biomédico que está haciendo crecer su ...;06/09/2024;;;;;2024-09-07
https://www.tecnoempleo.com/consultor-sage-200-cordoba/sage200-sage/rf-20ea198972eef30da044;Consultor Sage 200;HAYS;['Sage200', 'Sage'];Tu nueva empresa Empresa ITTu nuevo puesto Desde Hays estamos colaborando con una importante empresa bien consolidada tecnológica que está haciendo crecer su equipo. Qu...;06/09/2024;;;;;2024-09-07
https://www.tecnoempleo.com/fullstack-php-angular-developer-barcelona/php-angular/rf-715e1ca9127193b29341;Fullstack PHP - Angular Developer;Page Personnel;['PHP', 'angular'];Perfil buscado (Hombre/Mujer)• Extensión de plataforma e-commerce: La plataforma, en uso desde 2019, busca ampliar sus funcionalidades.• Orientación hacia SaaS: El ...;06/09/2024;;;;;2024-09-07
https://www.tecnoempleo.com/programador-net-hibrido/net-windows-forms/rf-745e1998b2bd5368e548;Programador/a .Net;HAYS;['Net', 'Windows Forms'];Desde Hays Technology estamos buscando un/a desarrollador/a .Net para incorporarse en una importante empresa del sector industrial ubicada en Lleida especializada en asesorar...;06/09/2024;Híbrido;;;;2024-09-07
https://www.tecnoempleo.com/programador-fullstack-java-remoto/java-javascript-spring-angular/rf-c60d1e08926253b34246;Programador/a Fullstack Java;CAS TRAINING;['java', 'javascript', 'spring'];Cas Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, selecciona a Programador/a Fullstack Java para ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/consultor-sap-mm-remoto/sap-sap-mm-sap-pp/rf-b9ec1b7952ace3ee3144;Consultor/a SAP MM;CAS TRAINING;['sap', 'sap mm', 'sap pp'];Cas Training, empresa de referencia con más de 20 años en consultoría tecnológica, outsourcing y formación especializada, selecciona a Consultor/a SAP MM para un ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/tecnico-inteligencia-artificial-remoto/python-r-tensorflow-pytorch-keras-m/rf-13211726a2fc63bc8142;Técnico Inteligencia Artificial;Krell Consulting & Training;['python', 'R', 'TensorFlow'];Estamos en busca de un Técnico con Experiencia en Inteligencia Artificial para unirse a nuestro equipo de innovación. El candidato ideal contará con una sólida experiencia...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/qa-tester-hibrido/java-jira-confluence-selenium-testing-manual-automatizac/rf-b48f192c121e138f8e4c;QA Tester;CMV Consultores;['java', 'jira', 'confluence'];¿Estás buscando una nueva oportunidad o un nuevo proyecto?CMV Consultores, en colaboración con importante partner del sector IT, precisa incorporar un perfil QA TESTER ...;06/09/2024;Híbrido;;18000;27000;2024-09-07
https://www.tecnoempleo.com/full-stack-developer-ingles-c1-hibrido/java-spring-mongo-angular-javascrip/rf-1abe196ca2b213a8f249;Full Stack Developer (Ingles C1);Krell Consulting & Training;['java', 'spring', 'mongo'];Nos encontramos en la búsqueda de un/a Full Stack para trabajar con importante cliente en contratación inicial con KRELL.DESCRIPCION Y FUNCIOMESFull Stack Developer con ...;06/09/2024;Híbrido;;;;2024-09-07
https://www.tecnoempleo.com/ingeniero-software-java-remoto-remoto/java-springboot-restful-api/rf-d9791e5152b4230c9241;Ingeniero/a de software -Java- Remoto;Krell Consulting & Training;['java', 'springboot', 'restful'];En Krell-Consulting estamos en búsqueda de un/a Ingeniero/a de software, con un alto nivel de conocimiento y especialización, para participar en los procesos de definición...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/desarrollador-java-microservicios-remoto/java-spring-microservicios-git-je/rf-0ba31aad32bd2303fb4c;Desarrollador Java / Microservicios;Arelance;['java', 'spring', 'microservicios'];¿Cómo vas a afrontar tu desarrollo profesional? En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos mucho ...;06/09/2024;remoto;;30000;36000;2024-09-07
https://www.tecnoempleo.com/analista-programador-oracle-pl-sql-hibrido/pl-sql-oracle/rf-4b7f10ede207c3b73649;Analista Programador/a Oracle PL/SQL;Arelance;['pl/sql', 'oracle'];En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...;06/09/2024;Híbrido;;33000;36000;2024-09-07
https://www.tecnoempleo.com/project-manager-digitalizacion-hibrido/office-excel/rf-5c0d178a5236c389d24e;Project Manager Digitalización;Inkoova;['office', 'Excel'];REQUISITOS:- Más de 4 años de experiencia en proyectos de transformación digital / PMO tecnológica.- Titulación técnica.- Catalán nivel nativo.RESPONSABILIDADES:- ...;06/09/2024;Híbrido;;;;2024-09-07
https://www.tecnoempleo.com/client-manager-sector-publico-remoto-remoto/informatica/rf-3d791ed4c2b5b30d144b;Client Manager- Sector Público. Remoto;Open Sistemas;['Informática'];🟦 NUEVA POSICIÓN 😎 ¡Buscamos Client Manager Especialista en Sector Público! Lee aquí 👇Somos OpenSistemas, una consultora tecnológica española nacida en la ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/dba-sql-postgresql-hibrido/sql-postgresql/rf-c37e16bc62a5e3f38a4b;DBA SQL - POSTGRESQL;PSS;['sql', 'postgresql'];¿Te gustaría unirte a un departamento formado por personas apasionadas por el mundo de la tecnología? ¿Eres un experto en asumir nuevos retos, y seguir formándote en tu ...;06/09/2024;Híbrido;;;;2024-09-07
https://www.tecnoempleo.com/programador-geolocalizacion-remoto/gis-arcgis-arcgis-server/rf-996d151172d763788948;Programador Geolocalización;Krell Consulting & Training;['GIS', 'ARCGIS', 'ARCGIS SERVER'];Estamos buscando un Programador con Experiencia en Geolocalización para unirse a nuestro equipo. El candidato ideal se encargará del servicio de mantenimiento evolutivo y ...;06/09/2024;remoto;;36000;42000;2024-09-07
https://www.tecnoempleo.com/programadores-aps-abap-remoto/sap-abap/rf-7717190ec28e6300ac40;Programadores y APs ABAP;Seltime;['sap', 'abap'];SELTIME compañía española en proceso de expansión, líder en dar soluciones tecnológicas específicas a cada cliente y un trato personalizado a nuestros profesionales....;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/desarrollador-backend-java-100-remoto-remoto/java-ddd-spring-openapi-api-f/rf-dac616608239133a6d41;Desarrollador Backend Java (100% remoto);Bcnc Group;['Java', 'DDD', 'Spring'];En BCNC Group, estamos en búsqueda de un Backend Developer Java (100% remoto), para formar parte de un equipo multidisciplinar en la compañía más grande en el sector ...;06/09/2024;remoto;;36000;42000;2024-09-07
https://www.tecnoempleo.com/ingeniero-big-data-remoto/spark-scala-aws-ci-cd-unix-linux-sql-bash/rf-10441078b267d38b4b46;Ingeniero Big Data;Krell Consulting & Training;['spark', 'scala', 'aws'];Estamos buscando un Ingeniero Big Data altamente capacitado para participar en la entrega de aplicaciones financieras en la nube y desarrollar soluciones de datos innovadoras...;06/09/2024;remoto;;36000;42000;2024-09-07
https://www.tecnoempleo.com/programador-python-django-remoto/python-django-git-microservicios/rf-b34111c2624a83589d43;Programador/a Python / Django;Arelance;['python', 'django', 'git'];En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...;06/09/2024;remoto;;30000;36000;2024-09-07
https://www.tecnoempleo.com/qa-tester-auditorias-remoto/tester-qa-selenium-iso-cmmi-manual-testing/rf-606419c5420183d1db47;QA Tester / Auditorías;Arelance;['tester', 'qa', 'selenium'];En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...;06/09/2024;remoto;;30000;33000;2024-09-07
https://www.tecnoempleo.com/analistas-programadores-ios-remoto/swift-xcode-uikit-swift-ui-git-scrum-so/rf-6fbf1ba7b27d1310774c;Analistas Programadores iOS;Seltime;['Swift', 'Xcode', 'UIKit'];SELTIME compañía española en proceso de expansión, líder en dar soluciones tecnológicas específicas a cada cliente y un trato personalizado a nuestros profesionales....;06/09/2024;remoto;;33000;45000;2024-09-07
https://www.tecnoempleo.com/analistas-programadores-oracle-remoto/java-sql-oracle-pl-sql/rf-29911f6f72ce838b7f43;Analistas Programadores Oracle;Seltime;['java', 'sql', 'oracle'];SELTIME compañía española en proceso de expansión, líder en dar soluciones tecnológicas específicas a cada cliente y un trato personalizado a nuestros técnicos....;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/desarrollador-sr-java-spring-jsf-remoto/java-spring-jsf-primefaces-hiberna/rf-7e86114862ff93359b4e;Desarrollador/a SR Java, Spring, JSF;Digital Talent Agency;['Java', 'Spring', 'JSF'];En la actualidad estamos buscando un perfil de DESARROLLADOR/a SENIOR Java con al menos 4 años de experiencia¿QUÉ NECESITAMOS DE TI?- Desarrollo de aplicaciones Java 8...;06/09/2024;remoto;;30000;36000;2024-09-07
https://www.tecnoempleo.com/analista-programador-java-remoto-remoto/java-spring-microservicios/rf-b3d31e8b22fcc3114f41;Analista Programador/a Java ¡Remoto!;Digital Talent Agency;['Java', 'Spring', 'Microservicios'];En la actualidad estamos buscando 2 perfiles de ANALISTA PROGRAMADOR/A JAVA MICROSERVICIOS con al menos 3,5-4 años de experiencia relacionada.¿QUÉ NECESITAMOS DE TI?...;06/09/2024;remoto;;24000;39000;2024-09-07
https://www.tecnoempleo.com/desarrollador-senior-microservicios-remoto/java-rest-soap-junit-mockito-so/rf-175a18cd927e73e55f42;DESARROLLADOR/a Senior MICROSERVICIOS;Digital Talent Agency;['Java', 'REST', 'SOAP'];Buscamos un perfil de DESARROLLADOR/A SENIOR JAVA con al menos 4 años de experiencia. ¿QUÉ NECESITAMOS DE TI?- Experiencia en desarrollo de software con Java y ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/programador-frontend-remoto/java-javascript-git-jira-testing-litelement-ce/rf-cd34173e12ff8313444d;Programador/a Frontend;Tuyú Technology;['java', 'javascript', 'git'];¡Hola!¿Quieres crecer profesionalmente? ¿Buscas nuevos retos a nivel profesional? ¡Te estamos buscando! En TUYÚ Technology, estamos en la búsqueda de un/a programador...;06/09/2024;remoto;;24000;30000;2024-09-07
https://www.tecnoempleo.com/programador-abap-100-teletrabajo-remoto/abap-sap-hana/rf-7a65151a620c0302ee46;Programador/a ABAP (100% Teletrabajo);Grupo Digital;['ABAP', 'SAP HANA'];Desde Grupo Digital buscamos un/a Programador@ ABAP.Localización: Málaga.Modalidad: 100% Teletrabajo.Salario en función de experiencia: 27 - 30.000 € b/a...;06/09/2024;remoto;;27000;30000;2024-09-07
https://www.tecnoempleo.com/tecnico-microinformatica-presencial/microinformatica-itil/rf-639f16b47263a321ef49;Técnico microinformática;Pulsia Technology;['microinformática', 'itil'];Pulsia, consultora tecnológica española, con más de 200 profesionales y proyectos a nivel nacional e internacional se encuentra actualmente buscando un técnico en su ...;06/09/2024;;;16000;16000;2024-09-07
https://www.tecnoempleo.com/data-engineer-remoto/azure-databricks/rf-de791e473245c3c38840;Data Engineer;Krell Consulting & Training;['azure', 'databricks'];Nos encontramos en la búsqueda de un/a Data Engineer para trabajar con importante cliente en contratación inicial con KRELL.DESCRIPCIONPerfil de ingeniera de datos con ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/full-stack-developer-ingles-c1-hibrido/java-aws-angular-spring-apigee/rf-ff721f4d0231b370c542;Full Stack Developer (Ingles C1);Krell Consulting & Training;['java', 'aws', 'angular'];DESCRIPCION Y FUNCIOMESFull Stack Developer con al menos 3 años de conocimientos y experiencia en backend,• Java• Springboot• APIs• Apigee• MongoDb• ...;06/09/2024;Híbrido;;;;2024-09-07
https://www.tecnoempleo.com/soporte-prompt-engineers-nivel-2-madrid/python-inteligencia-artificial/rf-f8d4120b12a253c5d34f;Soporte de Prompt Engineers Nivel 2;Krell Consulting & Training;['python', 'inteligencia artificial'];Nos encontramos en la búsqueda de un perfil técnico de Prompt Engineers Nivel 2 con al menos 3 años de experiencia para trabajar con importante cliente en contratación ...;06/09/2024;;;;;2024-09-07
https://www.tecnoempleo.com/ingeniero-senior-desarrollo-c-c-remoto/c-c-ada-sql-git-jira/rf-788818c9b289537e204c;Ingeniero Senior desarrollo C/C++;Arelance;['c', 'c++', 'ada'];En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...;06/09/2024;remoto;;39000;45000;2024-09-07
https://www.tecnoempleo.com/desarrollador-senior-fullstack-remoto/java-spring-sql-angular-aws-solid-sc/rf-5d94127422d633022444;Desarrollador Senior Fullstack;Arelance;['java', 'spring', 'sql'];En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...;06/09/2024;remoto;;36000;39000;2024-09-07
https://www.tecnoempleo.com/analista-java-pros-hibrido/java-javascript-pros-git-sql/rf-2f0a1897c2d863de5240;Analista Java Pros@;Arelance;['java', 'javascript', 'pros@'];¿Cómo vas a afrontar tu desarrollo profesional? Acompañado o en solitario, con vistas al futuro o sólo en el presente, con entusiasmo o sin ilusión.En Arelance sabemos ...;06/09/2024;Híbrido;;36000;39000;2024-09-07
https://www.tecnoempleo.com/ingeniero-validacion-verificacion-hibrido/testing/rf-7817190b7295f332a34c;Ingeniero de Validación y Verificación;Arelance;['testing'];¿Cómo vas a afrontar tu desarrollo profesional? Acompañado o en solitario, con vistas al futuro o sólo en el presente, con entusiasmo o sin ilusión.En Arelance sabemos ...;06/09/2024;Híbrido;;27000;30000;2024-09-07
https://www.tecnoempleo.com/programador-senior-net-hibrido/net-c-javascript-sql-docker-kubernetes-git-/rf-7b9c121912c503b00d40;Programador Senior .NET;Arelance;['.net', 'c#', 'javascript'];¿Cómo vas a afrontar tu desarrollo profesional? En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos mucho ...;06/09/2024;Híbrido;;30000;36000;2024-09-07
https://www.tecnoempleo.com/desarrolladores-seniors-madrid/java-spring-boot-git-microservicios-jenkins/rf-58081a90d24053cbab46;Desarrolladores Seniors;Dev&del;['java', 'spring boot', 'git'];Dev∇ somos un equipo joven, creativo y con gran entusiasmo por hacer las cosas de manera diferente. Somos unos apasionados de la tecnología, expertos en proyectos cerrados...;06/09/2024;;;;;2024-09-07
https://www.tecnoempleo.com/ciam-product-leader-teletrabajo-100-remoto/ciam-oauth/rf-9d081581c2449316a24c;CIAM Product Leader. TELETRABAJO 100%;CMV Consultores;['ciam', 'OAuth'];Desde CMV Consultores buscamos 1 perfil de CIAM Product LeaderTe ofrecemos:- Banda salarial: negociable según experiencia aportada.- Estabilidad- Proyectos en clientes ...;06/09/2024;remoto;;39000;42000;2024-09-07
https://www.tecnoempleo.com/tecnico-soporte-vip-presencial/windows-office-m365-remedy-vip/rf-be3418fb920143abde45;Técnico/a de soporte VIP;CMV Consultores;['windows', 'office M365', 'remedy'];¿Estás buscando una nueva oportunidad o un nuevo proyecto?CMV Consultores, en colaboración con importante partner del sector IT, precisa incorporar un Técnico/a de ...;06/09/2024;;;24000;36000;2024-09-07
https://www.tecnoempleo.com/consultor-dynamics-365-hibrido/dynamics-azure-jira-agile-microsoft-devops-/rf-288d14df027c3370b547;Consultor/a Dynamics 365;CMV Consultores;['Dynamics', 'azure', 'jira'];¿Estás buscando una nueva oportunidad o un nuevo proyecto?CMV Consultores, en colaboración con importante partner del sector IT precisa incorporar un Consultor/a  experto...;06/09/2024;Híbrido;;30000;42000;2024-09-07
https://www.tecnoempleo.com/administrador-nagios-elk-hibrido/nagios-elk-checkmk-monitorizacion/rf-4047190712f8b38b5e4a;Administrador/a Nagios y ELK;CMV Consultores;['nagios', 'elk', 'checkmk'];¿Estás buscando una nueva oportunidad o un nuevo proyecto?CMV Consultores, en colaboración con importante partner del sector IT precisa incorporar un Administrador/a ...;06/09/2024;Híbrido;;30000;42000;2024-09-07
https://www.tecnoempleo.com/arquitecto-soluciones-tarjetas-remoto/excel-seguridad/rf-f5eb1ac7328863630541;Arquitecto/a de soluciones tarjetas;Krell Consulting & Training;['excel', 'seguridad'];Descripción del puesto:Krell-consulting, una firma líder en consultoría y soluciones tecnológicas, está en búsqueda de un Arquitecto/a especializado en BANCA TARJETAS...;06/09/2024;remoto;;39000;42000;2024-09-07
https://www.tecnoempleo.com/administrador-jira-100-remoto-remoto/jira-confluence-groovy-scriptrunner/rf-988c163df21733990342;Administrador/a Jira 100% remoto;Arelance;['jira', 'confluence', 'groovy'];¿Eres un/a Administrador Jira/Confluence? ¡Te estamos buscando!En Arelance, sabemos que las personas son el activo más importante dentro de una empresa. Por ello, ...;06/09/2024;remoto;;27000;30000;2024-09-07
https://www.tecnoempleo.com/analista-funcional-host-banca-teletrabajo-remoto/cobol-cics-db2-host/rf-8eca19dc225623acc142;Analista Funcional Host  Banca Teletrabajo;Grupo NS;['Cobol', 'Cics', 'DB2'];En Grupo NS seleccionamos un perfil Analista Funcional Host con experiencia de al menos 3 años en el sector bancario en Medios de PagoModalidad proyecto: Teletrabajo...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/consultor-powercenter-remoto/sql-oracle-powercenter-qliksense-teradata-pl-/rf-0452150a9283a38fe947;Consultor PowerCenter;Grupo NS;['SQL', 'oracle', 'powercenter'];En Grupo NS estamos seleccionando Consultores con experiencia en PowerCenterGrupo NS, es una empresa donde se valora tanto el perfil profesional tecnológico de los ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/analista-programador-fullstack-remoto/java-angular-springboot/rf-2d04155e325df3509c4a;Analista programador/a Fullstack;CMV Consultores;['java', 'angular', 'springboot'];¿Qué se ofrece?- Salario competitivo en función de la experiencia aportada- Contrato indefinido- Modalidad 100% teletrabajo- Proyecto a largo plazo¿Qué se necesita...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/administrador-atlassian-jira-cloud-hibrido/jira-atlassian-jira-cloud/rf-7df01f5f3294b3c63e47;Administrador/a Atlassian (Jira Cloud);Arelance;['jira', 'atlassian', 'jira cloud'];En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...;06/09/2024;Híbrido;;36000;45000;2024-09-07
https://www.tecnoempleo.com/programador-net-core-oracle-sql-server-hibrido/sql-oracle-net-core-pl-sql/rf-ea1017381280a360934c;Programador .Net Core/ Oracle/sql server;Grupo NS;['SQL', 'oracle', '.Net Core'];Desde Grupo NS precisamos incorporar varios perfiles con experiencia en .net core, para un proyecto en modalidad híbrida en Madrid.SkillsNet Core o .NET6 y framework .NET...;06/09/2024;Híbrido;;;;2024-09-07
https://www.tecnoempleo.com/data-engineer-azure-databricks-remoto/python-azure-pyspark-datatafactory/rf-ccd41a15e25e431c284c;Data Engineer Azure. Databricks;Grupo NS;['python', 'azure', 'pyspark'];Desde Grupo NS precisamos incorporar un Data Engineer con experiencia en Azure.Modalidad del proyecto: RemotoSkills- Azure- Datatafactory- Azure Datalake- ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/analista-programador-java-jsp-remoto-remoto/java-css-spring-jquery-jsp/rf-a0a51550d2b873a3ac4b;Analista Programador/a Java y JSP (Remoto);Grupo NS;['java', 'css', 'spring'];Desde Grupo NS estamos seleccionado Analistas Programadores con experiencia en Java, JSP, CSS, SQL (Oracle), Spring Framework y JQuery para un importante proyecto 100% en ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/beca-informatica-recien-graduados-hibrido/ibm/rf-5da31dad52e763a27a42;Beca Informática - Recién Graduados;PSS;['IBM'];Estamos emocionados de lanzar nuestra V Convocatoria de Talent Campus, un programa único de colaboración y formación con empresas líderes del sector tecnológico. A ...;06/09/2024;Híbrido;;;;2024-09-07
https://www.tecnoempleo.com/analista-programador-proc-tuxedo-remoto/java-sql-proc-c-shell-tuxedo/rf-cd9c19edb2032391ec4c;Analista Programador ProC /Tuxedo;Grupo NS;['java', 'SQL', 'ProC'];En Grupo NS estamos seleccionando, para un importante proyecto 100% en remoto ubicado en Valladolid, desde Analistas hasta Programadores con experiencia en C, ProC, Tuxedo, ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/ingeniero-cloud-aws-hibrido/python-linux-aws-git-kubernetes-api/rf-246f1fa8c212e3dfa84c;Ingeniero Cloud AWS;Krell Consulting & Training;['python', 'linux', 'aws'];¿Eres un Ingeniero Cloud con experiencia en AWS y te apasiona el desarrollo de soluciones seguras y escalables en la nube? ¡Te estamos buscando para que te unas a nuestro ...;06/09/2024;Híbrido;;39000;42000;2024-09-07
https://www.tecnoempleo.com/programador-senior-cobol-proyectos-remoto-remoto/cobol-cics-db2-jcl/rf-c2cc167bc2c6e3e1ac46;Programador/a Senior Cobol (Proyectos Remoto);Grupo NS;['Cobol', 'CICS', 'DB2'];En Grupo NS estamos seleccionando, para los distintos proyectos que tenemos en la actualidad, Programadores Senior y Analistas Programadores con experiencia en Cobol y ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/analista-con-experiencia-en-murex-remoto/murex/rf-187b1ef7e24d13892f42;Analista con experiencia en Murex;CMV Consultores;['murex'];¿Qué se ofrece?- 100% teletrabajo- Contrato indefinido- Salario competitivo en función de la experiencia aportada¿Qué se requiere?- 2 - 5 años de experiencia en ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/desarrollador-senior-spring-boot-100-remoto-remoto/java-microservicios-spr/rf-ecf0110312f2c34a4f4e;Desarrollador Senior Spring Boot (100% Remoto);Grupo NS;['java', 'microservicios', 'SPRING'];Desde Grupo NS estamos seleccionando Desarrolladores Senior con al menos 4 años de experiencia SpringBoot y nivel alto de inglés acostumbrado a realizar análisis y preparar...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/consultor-en-teradata-remoto/sql-oracle-powercenter-pl-sql-teradata/rf-50741391b21653bb0c4d;Consultor en Teradata;Grupo NS;['SQL', 'oracle', 'powercenter'];Desde Grupo NS estamos seleccionando un Consultor con experiencia en Teradata, Oracle y SQL para un importante proyecto 100% en remotoGrupo NS, es una empresa donde se ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/operador-n1-con-nagios-hibrido/nagios-linux-windows/rf-4de11538223383eae84d;Operador/a N1 con Nagios;CMV Consultores;['Nagios', 'Linux', 'Windows'];¿Qué se ofrece? - Modalidad híbrida en Madrid: 50% de teletrabajo - turnos 24x7- Salario competitivo en función de la experiencia aportada¿Qué se requiere?- ...;06/09/2024;Híbrido;;;;2024-09-07
https://www.tecnoempleo.com/programador-xamarin-remoto-remoto/xamarin-ios-android/rf-4120167c82df33c8a94f;Programador/a Xamarin - Remoto;Arelance;['xamarin', 'iOS', 'Android'];En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...;06/09/2024;remoto;;18000;21000;2024-09-07
https://www.tecnoempleo.com/ingeniero-backend-nodejs-aws-ingles-c1-hibrido/node-aws/rf-ed2218c55285c3cbe743;Ingeniero Backend Node.js AWS Inglés C1;Krell Consulting & Training;['node', 'AWS'];¿Eres un Ingeniero Backend con amplia experiencia en Node.js y AWS, y buscas un nuevo reto donde puedas aportar tu visión y liderazgo técnico? ¡Esta es tu oportunidad!En...;06/09/2024;Híbrido;;39000;42000;2024-09-07
https://www.tecnoempleo.com/ingeniero-datos-con-aws-snowflake-hibrido/aws-snowflake-etl/rf-9a41143e62e403f1ea41;Ingeniero de Datos con AWS y Snowflake;Krell Consulting & Training;['aws', 'snowflake', 'ETL'];Krell Consulting, empresa líder en el sector de tecnología de la información, está en la búsqueda de un Ingeniero experto en AWS Snowflake para unirse a nuestro equipo. ...;06/09/2024;Híbrido;;36000;42000;2024-09-07
https://www.tecnoempleo.com/ingeniero-apigee-hibrido/apigee-microservicios-net-api-rest-seguridad-bi-s/rf-c9351e09d2bcd37ca949;Ingeniero Apigee;Krell Consulting & Training;['Apigee', 'microservicios', 'net'];¿Eres un Ingeniero Apigee con experiencia sólida en la gestión y desarrollo de soluciones API? ¡Estamos buscando a alguien como tú para unirse a nuestro equipo!En ...;06/09/2024;Híbrido;;33000;39000;2024-09-07
https://www.tecnoempleo.com/arquitecto-cloud-hibrido/sql-azure-oracle-cloud-data-microsoft-rest/rf-a2b01943e29593211a47;Arquitecto/a Cloud;CMV Consultores;['sql', 'azure', 'oracle'];¿Qué se ofrece?- Modalidad híbrida (40% teletrabajo) en Madrid. - Salario competente en función de la experiencia aportada- Proyecto a largo plazo. ¿Qué funciones ...;06/09/2024;Híbrido;;;;2024-09-07
https://www.tecnoempleo.com/arquitecto-java-microservicios-remoto-remoto/java-microservicios-solid-cle/rf-a6321d70821133a56946;Arquitecto/a JAVA MICROSERVICIOS ¡Remoto!;Digital Talent Agency;['java', 'microservicios', 'solid'];DescripciónBuscamos un Arquitecto/a de Software Java para importante proyecto en multinacional, con al menos 4 años de experiencia.  MODALIDAD DE TRABAJO: 100% ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/operador-sistemas-backups-24x7-presencial/windows-linux-vmware/rf-0117107fd264a3d1eb4e;Operador de Sistemas Backups 24x7;PSS;['Windows', 'Linux', 'VMWare'];¿Te gustaría unirte a un departamento formado por personas apasionadas por el mundo de la tecnología? ¿Eres un experto en asumir nuevos retos, y seguir formándote en tu ...;06/09/2024;;;18000;24000;2024-09-07
https://www.tecnoempleo.com/arquitecto-soluciones-comunicacion-hibrido/cisco-vpn-internet-data-center-/rf-a5fc1c64026be3286646;Arquitecto de Soluciones de Comunicacion;Krell Consulting & Training;['CISCO', 'VPN', 'Internet'];Arquitecto de SolucionesUbicación: Modalidad híbrida desde MadridDescripción del puesto:Estamos buscando un Arquitecto de Soluciones con experiencia y conocimientos té...;06/09/2024;Híbrido;;45000;60000;2024-09-07
https://www.tecnoempleo.com/ingeniero-devops-remoto/control-m-hadoop-spark-kafka-charon-streaming-post/rf-470a1cf77207b35d4042;Ingeniero DevOps;Krell Consulting & Training;['Control M', 'Hadoop', 'Spark'];Estamos buscando un Ingeniero DevOps altamente cualificado para liderar la migración de nuestra infraestructura actual en Hadoop a una nueva infraestructura en la nube con ...;06/09/2024;remoto;;42000;45000;2024-09-07
https://www.tecnoempleo.com/consultor-procesos-itil-remoto-remoto/itil-itsm/rf-7a7c1a8c729f83e7e848;Consultor Procesos ITIL - Remoto;TRS Staffing Solutions;['itil', 'ITSM'];En T.R.S. Staffing Solutions seleccionamos a un/a Consultor/a de procesos ITIL para trabajar con uno de nuestros clientes del sector IT.Ofrecemos:- Contrato indefinido.- ...;06/09/2024;remoto;;;;2024-09-07
https://www.tecnoempleo.com/frontend-react-express-hibrido/java-javascript-react-typescript-css-api-no/rf-086b15ecf2b373abe84f;Frontend React Express;Social You;['java', 'javascript', 'react'];1+ years of experience with JavaScript, especially in Typescriptsolid knowledge of JavaScript basics, especially asynchronous functionsexperience with React, Express and ...;06/09/2024;Híbrido;;24000;33000;2024-09-07
